datetime,tempmax,tempmin,temp,dew,humidity,precip,windspeed,cloudcover,visibility
2018-05-12,31.8,23.5,27.0,23.8,84.2,1.0,22.3,1.0,8.7
2018-05-13,32.0,23.5,27.0,24.4,83.1,1.0,22.3,1.0,8.6
2018-05-14,34.0,24.0,28.9,24.4,79.5,1.0,24.1,1.0,8.7
2018-05-15,35.0,25.0,29.4,24.7,77.8,1.0,24.1,0.0,10.1
2018-05-16,35.5,27.0,30.4,24.9,75.9,0.0,24.1,0.0,10.6
2018-05-17,36.0,27.0,30.4,24.9,77.6,1.0,25.0,0.0,10.6
2018-05-18,36.0,24.2,29.6,25.4,77.6,1.0,22.1,1.0,10.1
2018-05-19,34.5,24.2,29.6,25.0,77.8,1.0,25.9,0.0,9.6
2018-05-20,34.5,26.0,29.2,24.9,79.1,1.0,23.2,0.0,9.6
2018-05-21,33.5,26.0,29.7,24.3,77.8,1.0,23.2,1.0,10.4
2018-05-22,33.5,26.0,29.7,25.0,74.0,1.0,18.5,0.0,10.8
2018-05-23,34.5,26.0,30.0,25.0,74.0,1.0,18.5,1.0,10.9
2018-05-24,34.5,26.0,30.2,25.1,72.5,1.0,23.2,0.0,10.9
2018-05-25,36.0,27.0,31.3,25.1,71.0,1.0,23.2,0.0,10.9
2018-05-26,36.0,27.0,31.3,25.1,71.0,1.0,22.3,0.0,10.5
2018-05-27,34.0,24.0,28.5,24.7,78.6,1.0,19.4,1.0,10.5
2018-05-28,33.0,24.0,28.2,24.7,82.5,1.0,19.4,1.0,9.6
2018-05-29,33.0,25.0,28.2,24.7,82.5,1.0,19.4,1.0,9.3
2018-05-30,33.5,26.0,29.6,25.4,81.4,1.0,19.4,1.0,9.3
2018-05-31,33.5,26.0,29.6,25.4,81.4,1.0,19.4,1.0,9.3
2018-06-01,33.0,25.0,27.9,25.4,84.5,1.0,19.5,1.0,9.3
2018-06-02,33.0,25.0,27.9,25.4,84.5,1.0,19.5,1.0,9.3
2018-06-03,33.4,25.8,29.3,25.4,80.4,1.0,19.5,1.0,9.3
2018-06-04,33.4,25.8,29.3,24.8,79.8,1.0,18.3,1.0,9.6
2018-06-05,33.4,25.8,29.5,24.4,73.0,1.0,14.0,1.0,10.7
2018-06-06,35.6,25.8,30.6,23.8,69.0,1.0,13.9,0.0,10.7
2018-06-07,36.1,27.0,31.5,23.8,67.8,1.0,11.5,0.0,8.8
2018-06-08,36.1,27.0,31.5,24.4,67.8,1.0,13.9,0.0,7.7
2018-06-09,35.0,26.7,30.2,25.9,80.1,1.0,19.6,0.0,7.5
2018-06-10,34.4,26.0,29.7,25.9,82.5,1.0,21.8,1.0,7.5
2018-06-11,35.0,26.0,30.2,25.9,80.1,1.0,25.0,1.0,9.3
2018-06-12,35.0,26.0,30.6,25.6,76.8,1.0,21.8,1.0,9.4
2018-06-13,35.0,26.0,30.6,24.9,72.4,1.0,20.5,1.0,9.5
2018-06-14,34.0,26.0,30.5,24.7,72.4,1.0,16.6,1.0,10.0
2018-06-15,31.5,25.7,28.3,24.7,81.7,1.0,13.9,1.0,9.5
2018-06-16,31.5,25.5,28.1,24.9,81.7,1.0,13.9,1.0,8.5
2018-06-17,31.5,25.7,28.3,25.4,82.8,1.0,15.9,1.0,8.5
2018-06-18,34.0,27.0,30.0,26.5,82.8,1.0,20.3,1.0,8.7
2018-06-19,36.2,27.0,30.9,26.5,80.8,1.0,23.2,1.0,10.8
2018-06-20,36.4,27.0,31.1,26.5,78.9,1.0,20.3,0.0,10.8
2018-06-21,36.6,27.0,31.5,26.2,75.7,1.0,13.0,0.0,10.2
2018-06-22,36.4,29.0,32.7,25.6,66.6,0.0,12.1,0.0,10.2
2018-06-23,35.6,29.0,32.7,25.2,66.6,1.0,13.0,1.0,10.2
2018-06-24,33.0,28.5,30.7,25.2,72.8,1.0,16.6,1.0,9.9
2018-06-25,32.0,26.0,28.8,25.2,80.4,1.0,16.6,1.0,9.5
2018-06-26,31.0,25.0,28.2,25.2,88.0,1.0,15.7,1.0,9.5
2018-06-27,31.0,26.0,28.2,24.9,88.0,1.0,13.0,1.0,8.9
2018-06-28,34.0,26.0,29.8,25.3,75.1,1.0,13.0,0.0,8.9
2018-06-29,36.0,27.0,31.5,25.3,69.6,0.0,16.6,1.0,11.2
2018-06-30,36.7,28.0,32.4,25.3,69.5,0.0,16.6,1.0,11.7
2018-07-01,37.5,28.0,33.1,25.3,68.5,0.0,16.6,1.0,11.7
2018-07-02,38.3,29.0,33.7,25.3,63.7,0.0,20.3,1.0,11.5
2018-07-03,38.8,30.5,34.5,25.3,55.2,0.0,20.3,1.0,11.5
2018-07-04,39.0,30.5,34.5,25.3,55.2,0.0,18.4,1.0,11.6
2018-07-05,38.8,30.0,34.4,25.5,61.2,0.0,18.4,0.0,11.6
2018-07-06,37.5,29.0,33.3,25.9,66.5,1.0,18.4,1.0,10.9
2018-07-07,34.0,27.0,29.8,25.9,81.5,1.0,16.6,1.0,9.8
2018-07-08,32.0,26.0,29.0,25.9,83.7,1.0,16.6,1.0,9.4
2018-07-09,32.0,26.0,28.9,25.8,83.7,1.0,16.7,1.0,9.4
2018-07-10,33.0,26.0,29.0,25.3,82.3,1.0,16.7,1.0,9.7
2018-07-11,34.5,26.0,30.2,25.3,74.7,1.0,15.7,1.0,9.7
2018-07-12,34.5,26.0,30.2,25.3,74.7,1.0,15.0,0.0,9.7
2018-07-13,31.5,26.0,29.0,25.4,81.2,1.0,15.7,1.0,9.3
2018-07-14,31.0,25.8,27.8,25.4,90.3,1.0,15.0,1.0,9.1
2018-07-15,31.0,25.8,27.8,25.4,90.3,1.0,15.7,1.0,9.1
2018-07-16,31.0,26.0,28.2,25.8,80.7,1.0,15.7,1.0,9.4
2018-07-17,32.0,26.0,28.2,25.8,80.7,1.0,15.7,1.0,9.4
2018-07-18,31.0,26.0,28.0,25.8,88.5,1.0,15.7,1.0,9.4
2018-07-19,30.4,26.0,27.0,25.9,95.9,1.0,16.6,1.0,9.0
2018-07-20,28.5,25.0,27.0,25.9,96.3,1.0,16.6,1.0,8.9
2018-07-21,30.4,25.0,27.0,25.9,96.3,1.0,15.7,1.0,8.9
2018-07-22,34.5,26.2,30.0,25.1,75.8,1.0,15.7,1.0,9.8
2018-07-23,34.5,27.0,30.0,25.1,75.8,1.0,13.0,1.0,10.0
2018-07-24,34.5,27.0,30.0,25.1,76.0,1.0,13.0,1.0,9.8
2018-07-25,32.1,26.8,28.9,25.4,82.2,1.0,16.6,1.0,9.6
2018-07-26,31.3,25.9,27.8,25.5,88.3,1.0,16.6,1.0,9.4
2018-07-27,30.5,25.5,27.3,25.5,91.3,1.0,15.7,1.0,9.5
2018-07-28,30.5,25.5,27.3,25.6,91.3,1.0,15.7,1.0,9.5
2018-07-29,31.0,25.8,27.7,25.7,88.3,1.0,15.7,1.0,9.5
2018-07-30,32.2,25.8,27.8,25.6,88.3,1.0,16.6,1.0,9.2
2018-07-31,32.3,25.0,28.0,25.6,88.3,1.0,11.2,1.0,8.7
2018-08-01,32.3,25.0,28.1,25.6,89.9,1.0,14.8,1.0,8.7
2018-08-02,32.3,25.0,28.2,25.8,86.6,1.0,12.1,1.0,8.8
2018-08-03,31.1,25.0,28.1,25.7,90.2,1.0,13.0,1.0,8.8
2018-08-04,30.1,25.0,27.2,25.7,92.9,1.0,12.1,1.0,8.8
2018-08-05,30.1,25.0,27.2,25.7,92.9,1.0,13.0,1.0,8.8
2018-08-06,30.1,25.0,28.1,26.0,90.6,1.0,13.8,1.0,8.8
2018-08-07,33.0,25.5,29.0,25.9,84.8,1.0,13.8,1.0,8.8
2018-08-08,33.0,26.0,29.1,26.0,84.8,1.0,13.8,0.0,8.5
2018-08-09,33.1,26.5,29.1,26.0,84.1,1.0,13.9,0.0,8.6
2018-08-10,34.7,26.5,30.0,25.9,81.6,1.0,13.9,0.0,8.6
2018-08-11,35.0,26.5,30.0,25.7,81.6,1.0,14.0,0.0,9.1
2018-08-12,35.3,25.8,30.2,25.7,78.2,1.0,13.9,1.0,9.5
2018-08-13,35.0,25.8,30.5,25.7,78.4,1.0,15.7,1.0,9.5
2018-08-14,34.5,26.0,30.5,26.5,78.4,1.0,17.5,1.0,9.1
2018-08-15,30.5,26.0,28.0,26.5,92.3,1.0,19.4,1.0,9.1
2018-08-16,30.0,26.0,27.3,26.5,96.1,1.0,19.4,1.0,9.1
2018-08-17,30.0,26.0,27.3,26.3,96.1,1.0,19.4,1.0,8.6
2018-08-18,30.5,25.8,27.3,26.3,92.2,1.0,15.7,1.0,8.0
2018-08-19,34.1,25.8,29.4,26.3,82.9,1.0,15.7,0.0,8.0
2018-08-20,34.1,27.0,29.4,26.2,82.9,1.0,14.8,0.0,8.2
2018-08-21,35.1,27.1,30.0,26.3,81.6,1.0,14.8,1.0,8.5
2018-08-22,34.5,27.1,29.7,26.3,84.8,1.0,14.8,1.0,8.5
2018-08-23,34.5,27.0,29.7,26.2,83.3,1.0,17.6,1.0,8.7
2018-08-24,34.5,25.0,29.5,26.0,83.3,1.0,17.6,1.0,8.7
2018-08-25,34.3,25.0,29.5,25.4,80.2,1.0,13.0,1.0,8.7
2018-08-26,34.3,26.0,29.2,25.4,80.2,1.0,13.0,0.0,8.7
2018-08-27,34.0,26.0,28.9,25.4,83.4,1.0,14.8,0.0,8.6
2018-08-28,27.4,25.0,26.1,25.4,98.6,1.0,15.7,1.0,7.7
2018-08-29,27.4,25.0,26.1,25.8,98.8,1.0,15.7,1.0,7.6
2018-08-30,28.5,25.0,26.3,26.0,98.8,1.0,18.4,1.0,7.7
2018-08-31,33.5,26.5,29.3,26.1,83.9,1.0,19.4,1.0,9.7
2018-09-01,33.5,27.0,29.3,26.1,83.9,1.0,19.4,1.0,9.7
2018-09-02,29.1,27.0,27.8,26.0,95.9,1.0,18.5,1.0,9.6
2018-09-03,29.1,25.5,27.8,26.0,95.9,1.0,17.6,1.0,9.3
2018-09-04,33.0,25.5,28.9,26.0,81.3,1.0,13.6,1.0,9.3
2018-09-05,34.5,27.0,30.4,25.8,81.3,1.0,13.6,0.0,9.3
2018-09-06,34.5,27.5,30.4,25.8,80.5,0.0,16.6,0.0,9.2
2018-09-07,34.0,27.5,29.7,25.8,80.5,1.0,16.6,1.0,9.7
2018-09-08,30.5,26.5,27.9,22.1,63.8,1.0,14.8,1.0,9.7
2018-09-09,30.5,26.0,27.8,22.1,63.8,1.0,13.0,1.0,9.7
2018-09-10,30.9,25.0,27.8,22.1,73.8,1.0,12.1,1.0,8.4
2018-09-11,31.3,25.0,28.1,23.4,76.1,1.0,12.1,0.0,7.7
2018-09-12,32.5,26.0,29.0,24.0,76.1,0.0,12.1,0.0,7.7
2018-09-13,32.5,26.0,29.0,24.1,76.1,1.0,13.0,0.0,8.1
2018-09-14,33.0,25.0,29.1,24.8,80.0,1.0,14.8,1.0,8.2
2018-09-15,34.1,25.0,29.1,24.8,80.0,1.0,16.7,0.0,9.6
2018-09-16,34.1,25.0,29.1,24.9,78.4,1.0,18.4,0.0,9.7
2018-09-17,30.6,25.0,27.4,24.8,78.4,1.0,18.4,1.0,9.6
2018-09-18,30.1,24.0,26.3,24.6,91.4,1.0,14.8,1.0,8.9
2018-09-19,30.1,24.0,26.3,24.3,91.4,1.0,13.9,1.0,8.9
2018-09-20,33.1,25.0,28.7,24.3,78.7,1.0,13.9,1.0,9.0
2018-09-21,33.4,25.0,29.0,24.0,74.8,0.0,13.0,0.0,9.0
2018-09-22,33.5,25.0,29.4,24.0,74.6,0.0,10.3,0.0,8.2
2018-09-23,33.4,25.5,29.4,24.0,74.6,0.0,10.3,0.0,8.2
2018-09-24,33.5,26.0,29.4,24.2,75.4,0.0,14.8,0.0,9.1
2018-09-25,33.2,26.0,29.4,25.0,78.3,1.0,17.2,0.0,9.7
2018-09-26,33.0,26.0,28.8,25.0,85.8,1.0,17.2,1.0,9.7
2018-09-27,27.5,25.8,26.5,25.0,87.9,1.0,18.4,1.0,9.7
2018-09-28,27.5,24.0,26.5,22.9,87.9,1.0,17.6,1.0,9.7
2018-09-29,30.2,24.0,26.9,21.2,73.3,1.0,17.6,0.0,10.0
2018-09-30,30.7,23.5,27.3,19.8,65.8,0.0,13.9,0.0,9.8
2018-10-01,31.4,23.0,27.3,19.8,64.8,0.0,13.9,0.0,10.2
2018-10-02,31.4,22.0,27.0,19.2,64.8,1.0,12.1,0.0,9.8
2018-10-03,31.4,22.0,27.0,19.2,64.3,0.0,12.1,0.0,9.5
2018-10-04,31.7,22.0,27.0,19.2,64.3,0.0,9.4,0.0,9.5
2018-10-05,32.0,22.0,27.1,19.3,65.0,0.0,14.8,0.0,9.5
2018-10-06,32.0,23.0,27.2,19.9,65.0,0.0,14.8,0.0,8.0
2018-10-07,32.0,23.5,27.5,20.6,68.6,0.0,14.8,0.0,7.7
2018-10-08,32.0,23.5,27.7,20.6,71.5,0.0,18.4,0.0,8.0
2018-10-09,32.0,23.0,27.5,19.9,73.6,1.0,22.3,0.0,8.0
2018-10-10,25.7,21.5,23.3,19.5,73.6,1.0,22.3,1.0,8.8
2018-10-11,25.7,21.1,23.3,19.0,63.6,1.0,14.8,1.0,9.6
2018-10-12,27.3,21.5,24.3,19.0,63.6,0.0,13.9,1.0,9.6
2018-10-13,27.5,22.0,24.7,19.0,70.7,1.0,14.8,1.0,7.3
2018-10-14,32.5,23.0,27.5,19.9,76.9,1.0,22.3,1.0,7.3
2018-10-15,32.5,23.0,27.5,19.9,80.5,1.0,22.3,1.0,9.1
2018-10-16,23.5,21.0,22.4,19.9,86.2,1.0,22.3,1.0,9.1
2018-10-17,23.2,20.0,21.7,19.9,86.2,1.0,16.6,1.0,9.3
2018-10-18,23.5,20.0,21.7,19.9,86.5,1.0,15.7,1.0,9.0
2018-10-19,23.7,20.9,22.2,21.7,93.4,1.0,11.2,1.0,8.1
2018-10-20,28.0,23.0,24.8,23.6,93.4,1.0,11.2,1.0,7.7
2018-10-21,31.1,24.0,26.7,23.6,87.5,1.0,13.9,1.0,7.7
2018-10-22,31.1,24.0,26.7,23.6,87.5,1.0,21.4,1.0,8.1
2018-10-23,28.0,21.0,24.2,23.8,93.2,1.0,21.4,1.0,9.0
2018-10-24,28.0,21.0,24.2,23.8,93.2,1.0,19.4,1.0,9.0
2018-10-25,31.0,23.5,26.7,23.5,86.2,1.0,19.4,0.0,7.5
2018-10-26,31.0,23.5,26.7,22.7,83.7,1.0,19.4,1.0,7.5
2018-10-27,27.4,23.5,24.8,20.4,77.3,1.0,18.4,1.0,9.5
2018-10-28,27.4,23.0,24.8,19.9,71.0,1.0,13.9,1.0,9.5
2018-10-29,30.0,23.0,25.6,19.0,71.0,0.0,13.9,0.0,9.5
2018-10-30,30.0,21.0,25.6,18.4,66.9,0.0,16.6,0.0,10.1
2018-10-31,29.0,19.5,24.9,14.9,59.4,0.0,19.4,0.0,10.1
2018-11-01,29.0,17.5,23.0,14.9,59.4,0.0,19.4,0.0,10.1
2018-11-02,29.0,17.0,22.8,14.9,60.6,0.0,14.8,0.0,9.8
2018-11-03,29.0,17.0,22.8,15.9,66.6,0.0,14.8,0.0,8.4
2018-11-04,29.0,20.0,24.1,19.4,76.5,0.0,14.8,0.0,6.5
2018-11-05,29.5,21.0,25.4,20.6,76.5,0.0,14.8,0.0,6.5
2018-11-06,30.5,22.0,26.1,20.6,76.0,1.0,14.8,0.0,7.9
2018-11-07,30.5,22.0,26.1,20.6,75.9,1.0,14.8,1.0,9.2
2018-11-08,26.0,21.9,23.5,21.1,73.4,1.0,14.8,1.0,9.8
2018-11-09,24.4,21.0,22.4,21.2,73.4,1.0,9.4,1.0,9.8
2018-11-10,24.4,21.0,22.4,21.2,93.6,1.0,9.4,1.0,5.7
2018-11-11,25.7,22.8,23.8,22.0,93.6,1.0,7.6,1.0,5.7
2018-11-12,26.0,22.8,24.0,22.2,92.0,1.0,9.4,1.0,8.6
2018-11-13,27.5,22.8,24.6,22.5,86.1,1.0,17.5,1.0,8.6
2018-11-14,29.0,23.0,25.6,22.5,85.6,1.0,17.5,1.0,8.6
2018-11-15,30.5,24.0,26.3,23.1,82.7,1.0,17.5,1.0,8.6
2018-11-16,30.5,24.0,26.3,23.3,85.5,1.0,18.5,1.0,8.6
2018-11-17,30.1,24.0,26.3,23.3,85.5,1.0,18.4,1.0,8.3
2018-11-18,29.5,24.0,26.2,23.1,86.5,1.0,19.4,1.0,8.3
2018-11-19,29.5,20.5,24.3,21.9,86.5,1.0,19.4,1.0,7.3
2018-11-20,29.5,20.5,24.3,21.6,85.6,1.0,19.4,1.0,8.0
2018-11-21,29.5,20.0,24.3,19.9,80.5,1.0,23.2,1.0,8.0
2018-11-22,23.3,17.1,19.6,15.7,68.7,1.0,23.2,1.0,9.1
2018-11-23,23.3,16.0,19.6,15.7,68.7,0.0,12.1,0.0,9.1
2018-11-24,24.7,17.1,20.3,15.7,74.1,0.0,12.1,1.0,7.5
2018-11-25,26.0,19.0,21.9,15.7,74.1,0.0,15.7,0.0,7.5
2018-11-26,26.1,19.0,21.9,15.7,70.4,0.0,15.7,0.0,7.7
2018-11-27,26.0,16.0,21.0,16.0,70.4,1.0,9.5,0.0,7.7
2018-11-28,26.0,16.0,21.0,16.0,73.3,0.0,9.4,0.0,6.9
2018-11-29,26.0,17.0,21.7,16.4,73.4,0.0,9.5,0.0,6.4
2018-11-30,27.0,20.5,24.0,19.6,77.7,1.0,12.1,1.0,6.2
2018-12-01,27.8,22.8,24.2,21.7,82.7,1.0,16.6,1.0,6.2
2018-12-02,30.0,23.0,25.7,22.2,82.7,0.0,16.6,1.0,8.4
2018-12-03,30.0,23.0,25.8,22.2,82.2,0.0,18.5,1.0,8.4
2018-12-04,30.0,23.4,25.8,22.0,82.0,0.0,19.4,1.0,8.3
2018-12-05,30.0,23.4,25.6,21.8,82.0,0.0,19.4,1.0,8.2
2018-12-06,30.0,23.0,25.6,21.8,82.0,0.0,20.3,1.0,8.2
2018-12-07,27.1,17.5,23.2,20.0,83.0,1.0,22.3,1.0,8.4
2018-12-08,23.3,14.0,15.8,13.4,86.1,1.0,22.3,1.0,9.9
2018-12-09,20.0,14.0,15.8,12.4,86.1,1.0,17.5,1.0,10.0
2018-12-10,17.3,13.5,14.6,12.3,83.2,1.0,17.5,1.0,10.0
2018-12-11,17.3,12.0,14.6,11.7,83.2,1.0,19.4,1.0,9.5
2018-12-12,15.3,11.1,13.2,9.8,83.2,1.0,19.4,1.0,9.5
2018-12-13,15.3,11.1,13.2,9.8,72.0,1.0,16.6,1.0,10.0
2018-12-14,18.0,13.0,15.6,9.8,69.4,0.0,16.6,1.0,10.0
2018-12-15,18.1,15.0,16.3,10.2,68.6,0.0,16.6,1.0,9.9
2018-12-16,19.0,15.0,16.8,10.7,68.6,1.0,13.9,1.0,9.9
2018-12-17,23.0,14.0,17.9,11.0,68.6,0.0,13.9,0.0,9.9
2018-12-18,23.0,14.0,17.9,11.8,69.6,0.0,13.9,0.0,7.9
2018-12-19,26.0,16.0,20.5,15.7,75.4,0.0,15.7,1.0,7.0
2018-12-20,27.5,19.0,22.7,18.5,78.6,0.0,15.7,0.0,6.1
2018-12-21,27.8,21.7,24.2,20.2,79.7,0.0,15.7,1.0,6.6
2018-12-22,27.5,21.7,24.2,20.2,82.6,1.0,14.8,1.0,6.6
2018-12-23,27.0,21.0,23.4,20.2,82.6,0.0,17.5,1.0,7.3
2018-12-24,27.0,19.0,22.2,19.2,75.1,0.0,20.5,1.0,7.7
2018-12-25,27.0,19.0,22.2,18.6,75.1,0.0,20.5,1.0,7.7
2018-12-26,27.0,19.5,22.3,17.4,80.2,1.0,17.5,1.0,7.2
2018-12-27,25.8,19.5,22.3,17.4,80.2,1.0,17.5,1.0,7.1
2018-12-28,20.0,13.0,16.0,14.5,80.2,1.0,20.5,1.0,7.1
2018-12-29,14.1,10.9,12.6,9.2,80.0,1.0,20.5,1.0,9.4
2018-12-30,14.0,8.9,11.3,5.9,77.1,1.0,19.4,1.0,9.8
2018-12-31,13.0,8.9,11.3,5.9,68.6,1.0,19.4,1.0,9.9
2019-01-01,14.0,11.0,11.8,5.9,64.5,0.0,17.5,1.0,9.9
2019-01-02,17.0,11.5,14.1,7.0,64.5,0.0,17.5,1.0,10.0
2019-01-03,18.1,13.0,15.3,9.0,66.3,1.0,13.0,1.0,9.4
2019-01-04,19.0,13.0,16.3,12.4,78.1,1.0,11.2,1.0,8.5
2019-01-05,20.4,16.0,18.2,15.1,79.5,0.0,11.2,1.0,8.5
2019-01-06,20.7,16.0,18.5,15.3,84.2,1.0,12.1,1.0,7.3
2019-01-07,20.4,16.0,18.2,15.3,96.2,1.0,12.1,1.0,7.3
2019-01-08,18.7,15.5,17.0,15.3,97.9,1.0,17.5,1.0,7.3
2019-01-09,16.4,13.5,15.0,16.3,98.1,1.0,17.5,1.0,7.3
2019-01-10,16.4,13.5,15.0,16.3,98.1,1.0,9.4,1.0,5.5
2019-01-11,19.8,16.0,17.7,17.2,96.8,0.0,9.4,1.0,4.7
2019-01-12,22.5,18.0,19.9,18.9,94.8,1.0,13.9,1.0,4.7
2019-01-13,22.7,19.0,20.6,18.9,94.0,0.0,15.7,1.0,4.7
2019-01-14,22.7,19.0,20.6,18.9,93.9,0.0,17.6,1.0,5.7
2019-01-15,21.1,16.0,19.2,16.9,87.4,1.0,17.6,1.0,7.1
2019-01-16,16.1,12.0,14.3,10.7,81.4,1.0,16.6,1.0,9.9
2019-01-17,16.1,12.0,14.3,10.7,73.3,0.0,14.8,1.0,9.9
2019-01-18,17.8,14.0,15.5,10.7,73.3,0.0,9.4,1.0,7.5
2019-01-19,19.6,15.0,18.0,11.8,78.9,0.0,9.4,1.0,5.3
2019-01-20,19.6,15.0,18.0,11.8,78.9,1.0,9.4,1.0,5.3
2019-01-21,19.0,14.5,15.8,11.8,77.6,1.0,13.9,1.0,9.2
2019-01-22,19.0,13.5,15.8,11.8,68.6,0.0,13.9,1.0,9.2
2019-01-23,19.4,13.5,16.3,11.8,68.6,0.0,11.2,1.0,5.9
2019-01-24,19.8,16.0,17.7,13.1,74.9,0.0,11.2,1.0,4.7
2019-01-25,20.0,16.0,18.2,14.9,82.7,0.0,10.3,1.0,4.3
2019-01-26,21.5,16.0,18.2,15.7,83.4,0.0,11.2,1.0,4.0
2019-01-27,22.4,16.0,18.9,15.8,82.7,0.0,12.1,0.0,4.3
2019-01-28,23.8,16.0,19.9,15.8,80.3,0.0,14.8,0.0,5.9
2019-01-29,24.5,18.0,21.0,17.2,80.3,0.0,18.4,1.0,7.1
2019-01-30,26.5,20.0,22.5,17.5,81.7,1.0,19.4,1.0,7.5
2019-01-31,26.5,20.0,22.5,17.5,81.7,0.0,19.4,1.0,7.5
2019-02-01,25.0,19.0,21.2,18.8,80.7,0.0,17.5,1.0,7.3
2019-02-02,25.0,19.0,21.2,18.8,80.7,0.0,16.6,1.0,7.3
2019-02-03,25.0,19.0,22.1,18.8,82.5,0.0,16.6,1.0,7.3
2019-02-04,26.5,20.5,23.1,20.2,83.1,1.0,14.8,1.0,7.6
2019-02-05,28.0,21.0,23.5,20.2,83.1,0.0,17.5,1.0,8.0
2019-02-06,29.0,21.5,24.7,20.6,80.2,0.0,21.4,1.0,8.7
2019-02-07,30.1,21.5,25.1,20.6,79.1,0.0,21.4,0.0,8.8
2019-02-08,30.1,21.5,25.1,20.7,77.7,0.0,21.4,1.0,8.8
2019-02-09,30.0,22.0,25.1,20.6,77.7,0.0,21.4,1.0,8.9
2019-02-10,28.0,22.0,25.0,20.1,78.7,0.0,21.4,1.0,8.9
2019-02-11,24.0,16.5,20.7,20.1,87.6,1.0,19.4,1.0,6.3
2019-02-12,24.0,16.5,20.7,19.8,90.5,1.0,19.4,1.0,6.2
2019-02-13,25.0,19.7,21.9,19.8,90.5,1.0,20.5,1.0,6.2
2019-02-14,25.8,20.0,23.0,20.2,88.8,0.0,20.5,1.0,7.9
2019-02-15,25.8,21.9,23.3,21.2,88.8,1.0,20.5,1.0,7.9
2019-02-16,25.4,21.9,23.3,21.2,95.1,1.0,21.4,1.0,7.9
2019-02-17,25.4,21.8,23.3,21.9,95.1,1.0,19.4,1.0,7.9
2019-02-18,27.5,21.8,23.3,22.2,86.2,1.0,21.4,0.0,7.9
2019-02-19,29.0,22.8,24.6,22.2,84.3,0.0,21.4,1.0,8.3
2019-02-20,29.0,23.4,25.8,21.9,82.7,0.0,25.0,1.0,8.3
2019-02-21,29.0,23.4,25.8,21.9,80.4,0.0,25.0,1.0,8.4
2019-02-22,21.9,16.0,18.4,15.5,80.4,1.0,23.2,1.0,8.4
2019-02-23,17.7,15.0,16.3,14.3,77.7,1.0,23.2,1.0,8.4
2019-02-24,17.7,14.0,15.9,14.3,81.9,1.0,16.6,1.0,8.5
2019-02-25,18.3,14.0,15.9,15.5,81.9,1.0,12.1,1.0,8.5
2019-02-26,19.1,15.0,17.1,15.9,88.5,1.0,11.2,1.0,5.2
2019-02-27,24.1,17.0,20.3,18.2,91.2,1.0,11.2,1.0,4.7
2019-02-28,26.0,20.0,23.0,21.3,88.5,0.0,17.6,1.0,4.7
2019-03-01,27.0,21.0,23.7,21.4,87.1,1.0,21.4,1.0,7.4
2019-03-02,29.0,22.0,24.7,21.4,86.7,1.0,22.3,1.0,7.9
2019-03-03,29.0,22.0,24.7,21.4,85.0,1.0,22.3,1.0,7.9
2019-03-04,29.5,23.0,25.3,21.4,85.0,1.0,18.5,1.0,7.6
2019-03-05,25.0,22.0,22.9,19.9,85.0,1.0,18.5,1.0,7.6
2019-03-06,25.0,19.0,22.9,18.3,79.3,1.0,18.5,1.0,9.4
2019-03-07,19.5,17.0,18.1,17.8,79.3,1.0,15.7,1.0,9.4
2019-03-08,19.5,17.0,18.1,15.5,89.1,1.0,15.7,1.0,8.7
2019-03-09,21.5,17.0,19.0,15.2,89.1,1.0,16.6,1.0,8.7
2019-03-10,21.5,17.8,19.6,15.5,67.4,1.0,16.6,1.0,8.4
2019-03-11,26.0,18.0,21.7,17.1,67.4,0.0,15.7,1.0,8.4
2019-03-12,26.0,19.0,22.0,17.1,72.1,0.0,15.7,1.0,5.3
2019-03-13,26.0,19.8,23.0,17.1,72.2,0.0,15.7,1.0,5.3
2019-03-14,26.0,19.8,23.0,17.1,72.1,1.0,16.6,1.0,5.5
2019-03-15,23.0,19.0,20.8,17.5,72.2,1.0,16.6,1.0,5.7
2019-03-16,18.4,17.0,17.8,17.5,96.8,1.0,13.9,1.0,6.2
2019-03-17,18.4,17.0,17.8,17.5,98.2,1.0,12.1,1.0,6.1
2019-03-18,19.5,18.0,18.3,18.1,98.5,1.0,12.1,1.0,6.1
2019-03-19,24.3,18.0,21.0,20.8,98.5,1.0,17.0,1.0,4.8
2019-03-20,27.2,21.0,24.0,23.1,95.1,1.0,17.6,1.0,4.8
2019-03-21,30.5,24.0,26.6,23.1,83.9,0.0,17.6,1.0,6.5
2019-03-22,30.5,24.0,26.6,23.1,81.0,0.0,19.4,1.0,7.5
2019-03-23,26.0,19.0,23.0,19.1,79.8,1.0,17.5,1.0,8.4
2019-03-24,21.6,17.0,18.7,18.5,76.1,1.0,17.5,1.0,9.6
2019-03-25,21.6,17.0,18.7,18.5,76.1,1.0,13.0,1.0,9.6
2019-03-26,22.4,18.0,20.0,18.5,91.2,0.0,12.1,1.0,6.0
2019-03-27,25.8,20.0,22.6,21.0,91.2,1.0,12.1,1.0,5.7
2019-03-28,27.2,22.0,24.7,21.8,86.2,1.0,13.9,1.0,5.7
2019-03-29,28.1,22.5,25.0,22.0,83.3,1.0,13.9,1.0,8.2
2019-03-30,30.0,24.0,26.5,22.0,83.3,1.0,20.5,1.0,8.2
2019-03-31,30.0,24.0,26.5,21.8,85.5,1.0,20.5,1.0,8.3
